# Animation (CastType) ids to names. Extracted from the AHK tool's hand-maintained
# ahk/AnimationID.ahk. A name is a LABEL, never a fact - see AnimationNames.
0	Idle
1	Melee
2	MeleeWithStep
3	OffMelee
4	Run
5	TakeHit
6	Death
7	Stomp
8	Impale
9	Cleave
10	Charge
11	ChargeEnd
12	ChargeEndAlt
13	GroundSlam
14	LeapSlam
15	LeapSlamNear
16	MoltenCrash
17	MoltenCrashNear
18	MoltenCrashMoving
19	MoltenCrashMovingNear
20	ShapeshiftMoltenCrash
21	ShapeshiftMoltenCrashNear
22	ShapeshiftMoltenCrashMoving
23	ShapeshiftMoltenCrashMovingNear
24	ChallengersAscent
25	EmpyreanDescent
26	DoubleStrike
27	DoubleSlash
28	DoubleSlashOffhand
29	DoubleSlashMainhand
30	Sweep
31	SpellProjectile
32	SpellProjectileUpward
33	SpellAreaOfEffect
34	SpellBuff
35	SpellProjectileFire
36	SpellProjectileCold
37	SpellProjectileLightning
38	SpellProjectileChaos
39	SpellProjectileUpwardFire
40	SpellProjectileUpwardCold
41	SpellProjectileUpwardLightning
42	SpellProjectileUpwardChaos
43	SpellAreaOfEffectFire
44	SpellAreaOfEffectCold
45	SpellAreaOfEffectLightning
46	SpellAreaOfEffectChaos
47	SpellNova
48	SpellNovaFire
49	SpellNovaCold
50	SpellNovaLightning
51	SpellNovaChaos
52	SpellBuffFire
53	SpellBuffCold
54	SpellBuffLightning
55	SpellBuffChaos
56	Throw
57	Flurry
58	LayTrap
59	LayTotem
60	LayBallista
61	Emerge
62	DualStrike
63	Snipe
64	SnipeChannel
65	SnipeChannelEnd
66	Block
67	GlacialHammer
68	OffGlacialHammer
69	Emerge2
70	Emerge3
71	HeavyStrike
72	OffHeavyStrike
73	RainOfArrows
74	RainOfArrowsAdditive
75	BlastRain
76	CloneShot
77	Backstab
78	OffBackstab
79	Frenzy
80	OffFrenzy
81	PowerShot
82	OffPowerShot
83	Taunt
84	ChangeToStance1
85	ChangeToStance2
86	ChangeToStance3
87	Revive
88	ShadowProjectiles
89	HookOut
90	HookIn
91	HookInNear
