# Internal names for cells of assets/icons.png, one per line: cell<TAB>name.
# Cells count from ONE, the way a style file stores them.
#
# NOT hand-written and NOT complete - written by scripts/name-icon-cells.py, which
# explains how the matching works and what it refuses to guess at.
# 524 of 1050 occupied cells are named.
2	PartyMember
3	OtherPlayer
4	NPC
7	QuestItem
8	Shrine
9	StoryGlyph
11	RedFlag
12	BlueFlag
13	GreenFlag
14	Abyss
15	AbyssCrack
16	MissionTarget
18	PartyLeader
19	Entrance
20	Labyrinth
21	StoneCircle
22	LabyrinthLever
23	LabyrinthDoor
24	VaalSideArea
25	LabyrinthEnchant
33	PCMapArrow
34	BestiaryBloodAlter
35	BestiaryRareMonster
36	BestiaryLegendaryBeast
37	BestiaryDeadMonster
39	IncursionArchitectReplace
40	IncursionDoorLocked
41	IncursionDoorOpen
42	IncursionCraftingBench
43	IncursionCraftingBenchSacrifice
44	IncursionCraftingBenchGem
45	DelveMapViewer
46	DelveMineralVein
155	DelveRobot
156	DynamiteWall
159	HideoutSymbol
160	BetrayalSymbolCatarina
161	BetrayalSymbolDjinn
162	CraftingUnlockObject
163	CraftingBench
164	MapDevice
165	SynthesisBridgeEnd
166	SynthesisFragmentEntrance
167	SynthesisCraftingDevice
168	SynthesisMemoryMap
169	StashPlayer
170	StashGuild
171	BetrayalSymbolCart
172	LegionInitiator
173	LegionGeneric
174	RewardAbyss
175	RewardArmour
176	RewardBestiary
177	RewardBreach
178	RewardCurrency
179	RewardDivinationCards
180	RewardEssences
181	RewardFossils
182	RewardFragments
183	RewardGems
184	RewardGenericItems
185	RewardHarbinger
186	RewardLabyrinth
187	RewardMaps
188	RewardPerandus
189	RewardProphecy
190	RewardScarabs
191	RewardTalisman
192	RewardJewellery
193	RewardUniques
194	RewardWeapons
195	RewardWeaponEnchants
196	BlightCore
198	BlightSpawner
199	RewardBlight
202	BlightBoss
203	BlightPortalFire
204	BlightPortalCold
205	BlightPortalLightning
206	BlightPortalMinion
207	BlightPortalPhysical
208	MetamorphosisMonster
209	MetamorphosisBoss
210	MetamorphosisFormedBoss
212	AfflictionInitiator
501	DeliriumBoss1
502	DeliriumBossFinal
503	HarvestSeedCache
504	HarvestOshabiBoss
505	HarvestCollectorNeutral
507	HarvestCollectorBlue
508	HarvestCollectorYellow
509	HarvestCondenserNeutral
513	HarvestStanchionNeutral
517	HarvestDisperserNeutral
519	HarvestDisperserBlue
521	HarvestHorticraftingStation
536	HeistSumgglersCache
538	HeistSpottedMiniBoss
539	HeistDisplayCase
540	HeistEscapeRoute
568	HeistStockpile
569	RitualRune
570	HarvestPortal
571	RitualRuneFinished
573	UltimatumCaptureRune
574	FlaskFountainFull
575	FlaskFountainEmpty
576	ExpeditionStash
577	ExpeditionDetonator
578	ExpeditionDynamite
579	ExpeditionChest1
580	ExpeditionChest2
581	ExpeditionChest3
582	ExpeditionBoss
585	ExpeditionEliteMonster
586	ExpeditionCavernEntrance
587	HellscapePaleBoss
588	HellscapeDemonBoss
589	HellscapeFleshBoss
590	RoyaleBrutusActive
591	RoyaleBrutusDormant
592	Archnemesis
593	CleansingFireAltar
594	TangleAltar
595	BreachBoss
600	Sanctum
601	SanctumDeferral
602	SanctumPact
603	SanctumFountain
604	SanctumRelicCorruptionDevice
605	SanctumMap
606	SanctumRelicAltar
607	SanctumRelicLocker
608	MudBurrower
609	RustPillar
610	TreeOfSouls
611	GrimCarvings
612	UnaLute
613	BitterGhostChild
614	BitterGhostWife
615	ObsidianMortar
616	RenlyForgeItem
617	IronCount
618	BeastSeedHeart
619	LetterGlyph
620	Generator
621	StoneAltarTall
622	StoneAltarShort
623	HealingWell
624	Checkpoint
625	WaterwaysLever
626	CheckpointNotActive
627	MillerActive
628	MillerInactive
632	MudBurrowerInactive
637	WifeActive
638	WifeInactive
640	CrowbellInactive
642	ExecutionerInactive
643	GargoyleActive
644	GargoyleInactive
645	CountActive
646	CountInactive
647	RathbreakerActive
648	RathbreakerInactive
650	BalbalaInactive
651	GateMechanismActive
652	GateMechanismInactive
653	LimActive
654	LimInactive
656	PerennialHumanInactive
657	KabalaActive
658	KabalaInactive
660	BeetleBossInactive
662	ForsakenSonInactive
664	MastodonInactive
665	TitanRuneActive
666	TitanRuneInactive
668	TitanHandInactive
670	TitanInactive
672	TorGulInactive
673	RudjaActive
674	RudjaInactive
675	PerennialCorruptedActive
676	PerennialCorruptedInactive
677	PlayerGravestone
678	ClearfellCampsiteActive
679	ClearfellCampsiteInactive
680	CarnivorousPlantActive
681	CarnivorousPlantInactive
682	MedallionUI
683	MausoleumSecretActive
684	MausoleumSecretInactive
685	GraveyardSecretActive
686	GraveyardSecretInactive
687	CourtyardSecretActive
688	CourtyardSecretInactive
689	HuntingGroundsSecretActive
690	HuntingGroundsSecretInactive
691	FarmlandsSecretActive
692	FarmlandsSecretInactive
693	TitanGrottoEntranceActive
694	TitanGrottoEntranceInActive
695	TombEncounterActive
696	TombEncounterInactive
697	KethSanctumOfferingEncounterActive
698	KethSanctumOfferingEncounterInactive
699	LowerTempleDistrictBeetleAmbushActive
700	LowerTempleDistrictBeetleAmbushInactive
701	SandsweptMarshCorpseSecretActive
702	SandsweptMarshCorpseSecretInactive
703	RootdredgeBossActive
711	BlackjawBossActive
712	BlackjawBossInactive
714	ZicoatlBossInactive
715	IgnagdukBossActive
716	IgnagdukBossInactive
717	GoldcrushBossActive
718	GoldcrushBossInactive
719	QueenOfFilthBossActive
720	QueenOfFilthBossInactive
721	KaazuliBossActive
722	KaazuliBossInactive
723	ViperNapuatziBossActive
724	ViperNapuatziBossInactive
725	DoryaniBossActive
726	DoryaniBossInactive
727	CarverBogLandmarkActive
728	CarverBogLandmarkInactive
729	MarakethSanctumLocker
730	MarakethSanctumRoomSelector
731	MarakethSanctumFountain
732	MarakethSanctumKey
733	MarakethSanctumAscendancyAltar
734	JungleDepthsLandmarkGraveActive
735	JungleDepthsLandmarkGraveInactive
736	SandsweptMarshLandmarkActive
737	SandsweptMarshLandmarkInactive
738	CorruptionAltarActive
739	CorruptionAltarInactive
740	LowerMachinariumCorruptionDeviceLandmarkActive
741	LowerMachinariumCorruptionDeviceLandmarkInactive
742	UpperMachinariumTreasureRoomLandmarkActive
743	UpperMachinariumTreasureRoomLandmarkInactive
744	JungleOutskirtsMaggotAmbushLandmarkActive
745	JungleOutskirtsMaggotAmbushLandmarkInactive
746	JungleDepthsAndOutskirtsExplorerLandmarkActive
747	JungleDepthsAndOutskirtsExplorerLandmarkInactive
748	ChimeralWetlandsExplorerLandmarkActive
749	ChimeralWetlandsExplorerLandmarkInactive
750	VastiriOutskirtsExplorerLandmarkActive
751	VastiriOutskirtsExplorerLandmarkInactive
752	WaterwaysShamanLandmarkActive
753	WaterwaysShamanLandmarkInactive
754	FriendlyCauldronCroneActive
755	FriendlyCauldronCroneInactive
756	DrownedCrawlerAmbushActive
757	DrownedCrawlerAmbushInactive
758	CraftingBenchIcon
759	OghamVillageRenlysToolsActive
760	OghamVillageRenlysToolsInactive
761	SnakePitLandmarkActive
762	SnakePitLandmarkInactive
763	ChimeralWetlandsFlowerGauntletLandmarkActive
764	ChimeralWetlandsFlowerGauntletLandmarkInactive
765	SunkenRuinsSubareaLandmarkActive
766	SunkenRuinsSubareaLandmarkInactive
767	SacredSpiresShrineLandmarkActive
768	SacredSpiresShrineLandmarkInactive
769	MarakethSanctumKeyConverterActive
770	MarakethSanctumKeyConverterInactive
771	UtzaalGoldenIdolLandmarkActive
772	UtzaalGoldenIdolLandmarkInactive
773	AggoratSacrificialHeartLandmarkActive
774	AggoratSacrificialHeartLandmarkInactive
775	UtzaalUltimatumKeyLandmarkActive
776	UtzaalUltimatumKeyLandmarkInactive
777	TreasureVaultHammerActive
778	TreasureVaultHammerInactive
779	ShrineActive
780	ShrineInactive
781	UltimatumRewardChestActive
782	UltimatumRewardChestInactive
784	MournersPathVaseLandmarkInactive
786	MastodonBadlandsEffigyLandmarkInactive
789	LostCityOfKethShrineLandmarkActive
790	LostCityOfKethShrineLandmarkInactive
792	KethSanctumSacrophagusLandmarkInactive
797	GrimTangleBossActive
798	GrimTangleBossInactive
799	GraveyardBossActive
800	GraveyardBossInactive
801	PrecursorBeaconAcive
802	PrecursorBeaconInactive
803	RareMonsterAlive
804	RareMonsterDead
805	UniqueMonsterAlive
806	UniqueMonsterDead
808	TombWraithLandmarkInactive
809	FarmlandsUnasHutLandmarkActive
810	FarmlandsUnasHutLandmarkInactive
811	UltimatumVaalSoulCoreGround
812	FlameSeed
813	UltimatumMonsterAlive
814	Strongbox
815	RuneMarkersActive
816	RuneMarkersInactive
817	BossSummoningLocationActive
818	BossSummoningLocationInactive
820	CastawayGoldPileInactive
821	GenericUtilityIcon
822	IsleOfKinBossActive
823	IsleOfKinBossInactive
824	IsleOfKinRhoaPenLandmarkRareActive
825	IsleOfKinRhoaPenLandmarkRareInactive
826	IsleOfKinSulphiteSpireLandmarkActive
827	IsleOfKinSulphiteSpireLandmarkInactive
828	IsleOfKinDelveRoomLandmarkActive
829	IsleOfKinDelveRoomLandmarkInactive
830	Act4TreasureMapRoomLandmarkActive
831	Act4TreasureMapRoomLandmarkInactive
832	VolcanicWarrensBossActive
833	VolcanicWarrensBossInactive
834	VolcanicWarrensRattlecageLandmarkActive
835	VolcanicWarrensRattlecageLandmarkInactive
836	BossCheckpointActive
837	SpiritActivated
838	FragementedMirror
839	Recombinator
840	G2_8ForgottenHollowActive
842	G2_10_1FaridunWarCacheActive
843	G2_10_1FaridunWarCacheInactive
844	G2_7TitanSwordActive
845	G2_7TitanSwordInactive
846	SolitaryConfinementBossActive
847	SolitaryConfinementBossInactive
848	G4_5_2GoddessOfJusticeObjectActive
849	G4_5_2GoddessOfJusticeObjectInactive
850	G4_5_2GoddessOfJusticeLandmarkActive
851	G4_5_2GoddessOfJusticeLandmarkInactive
852	UniqueStrongboxEtchedBeetle
854	G4_2_1_BoatLandmarkInactive
858	G4_4_2_Encounter_ValakoTribeActive
859	G4_4_2_Encounter_ValakoTribeInactive
861	G4_4_2_Encounter_TasalioTribeInactive
865	G4_4_2BossInactive
866	G4_4_1WaterfallLandmarkActive
867	G4_4_1WaterfallLandmarkInactive
869	G4_5_1ArmouryActive
870	G4_5_1ArmouryInactive
871	G4_3_2SirenEggsActive
872	G4_3_2SirenEggsInactive
873	G4_3_2BeckoningClamActive
874	G4_3_2BeckoningClamInactive
875	UniqueVentorsMysteryBox
876	UniqueRevivingEzomyteStrongboxLarge
877	UniqueCorruptionVaalStrongboxMartial
878	G4_4_1TrialKaomActive
879	G4_4_1TrialKaomInactive
880	G4_4_1TrialRakiataActive
881	G4_4_1TrialRakiataInactive
882	G4_4_1TrialMaataActive
883	G4_4_1TrialMaataInactive
884	G4_2_1TidalArenaActive
885	G4_2_1TidalArenaInactive
886	P2_6_SevenSekhemasActive
887	P2_6_SevenSekhemasInactive
888	AbyssCrackActive
889	AbyssCrackInactive
890	AbyssPitActive
891	AbyssPitInactive
892	RegalBellActive
893	RegalBellInactive
894	ExaltedBellActive
895	ExaltedBellInactive
896	G4_2_2_BossActive
897	G4_2_2_BossInactive
898	G4_3_1_CrabActive
899	G4_3_1_CrabInactive
900	G4_3_1_BossActive
901	G4_3_1_BossInactive
902	G4_3_2_BossActive
903	G4_3_2_BossInactive
904	G4_4_2_YamaActive
905	G4_4_2_YamaInactive
906	G4_5_1_CellsActive
907	G4_5_1_CellsInactive
908	G4_5_2_WardensChamberActive
909	G4_5_2_WardensChamberInactive
910	G4_7_BossActive
911	G4_7_BossInactive
912	G4_7_NestActive
913	G4_7_NestInactive
914	G4_7_ImpaledKaruiActive
915	G4_7_ImpaledKaruiInactive
917	G4_10_BossInactive
918	G4_11_1b_MedicineWomanActive
919	G4_11_1b_MedicineWomanInactive
920	G4_11_2_BossActive
921	G4_11_2_BossInactive
922	G4_11_2_PaHoldoutActive
923	G4_11_2_PaHoldoutInactive
924	Act4TreasureMap_PetrifiedActive
925	Act4TreasureMap_CaveActive
926	Act4TreasureMap_BoatAshoreActive
927	G4_8b_BossActive
928	G4_8b_BossInactive
929	P2_7_WellActive
930	P2_7_WellInactive
931	AbyssWellOfSouls
932	P2_1_TitansHeadAnvilActive
933	P2_1_TitansHeadAnvilInactive
937	AbyssChestActive
938	AbyssChestInactive
939	AtlasAnomalyVaal
940	IncursionAtiziriAccessChamberActive
941	IncursionAtiziriAccessChamberInactive
942	IncursionAlchemyLabActive
943	IncursionAlchemyLabInactive
944	IncursionArchitectActive
945	IncursionArchitectInactive
946	IncursionArmouryActive
947	IncursionArmouryInactive
948	IncursionAtziriActive
949	IncursionAtziriInactive
950	IncursionCommanderActive
951	IncursionCommanderInactive
952	IncursionCorruptionActive
953	IncursionCorruptionInactive
954	IncursionFleshSurgeonActive
955	IncursionFleshSurgeonInactive
956	IncursionGarrisonActive
957	IncursionGarrisonInactive
958	IncursionGeneratorActive
959	IncursionGeneratorInactive
960	IncursionGolemworksActive
961	IncursionGolemworksInactive
962	IncursionRewardCurrencyActive
963	IncursionRewardCurrencyInactive
964	IncursionRewardGemActive
965	IncursionRewardGemInactive
966	IncursionRewardSocketableActive
967	IncursionRewardSocketableInactive
968	IncursionRewardTabletActive
969	IncursionRewardTabletInactive
970	IncursionRewardUniqueActive
971	IncursionRewardUniqueInactive
972	IncursionSacrificialChamberActive
973	IncursionSacrificialChamberInactive
974	IncursionSmithyActive
975	IncursionSmithyInactive
976	IncursionSynthfleshLabActive
977	IncursionSynthfleshLabInactive
978	IncursionThaumaturgeActive
979	IncursionThaumaturgeInactive
980	IncursionTranscendentBarracksActive
981	IncursionTranscendentBarracksInactive
982	IncursionVaultActive
983	IncursionVaultInactive
984	IncursionViperLegionBarracksActive
985	IncursionViperLegionBarracksInactive
986	IncursionViperSpymasterActive
987	IncursionViperSpymasterInactive
988	IncursionUnsocketRewardActive
989	IncursionUnsocketRewardInactive
990	IncursionAtziriRewardRoomActive
991	IncursionAtziriRewardRoomInactive
992	IncursionCraft
993	IncursionMedallion
994	IncursionEncounterComplete
995	BreachHandFaceLeft
996	BreachHandFaceRight
997	BreachHandDownFaceLeft
998	BreachHandDownFaceRight
999	Expedition2RemnantActive
1000	Expedition2RemnantDeactivated
1001	DeliriumShardBlueActive
1002	DeliriumShardBlueDeactive
1003	DeliriumShardRedActive
1004	DeliriumShardRedDeactive
1005	DeliriumShardTealActive
1006	DeliriumShardTealDeactive
1007	DeliriumShardPurpleActive
1008	DeliriumShardPurpleDeactive
1009	DeliriumMirror
1010	LavaChannelActive
1011	LavaChannelInactive
1012	ExpeditionCraftingBenchAct1
1013	ExpeditionCraftingBenchAct2
1014	GenesisTree
1015	ExpeditionAct3Pedestal
1016	ExpeditionQuestRunestoneAct1_1
1017	ExpeditionQuestRunestoneAct1_2
1018	ExpeditionQuestRunestoneAct1_3
1019	ExpeditionQuestRunestoneAct2_1
1020	ExpeditionQuestRunestoneAct2_2
1021	ExpeditionQuestRunestoneAct2_3
1022	ExpeditionQuestRunestoneAct3_1
1023	ExpeditionQuestRunestoneAct3_2
1024	ExpeditionQuestRunestoneAct3_3
